date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:31	43305/43305	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:32%20GMT	https://marketifythemes.net/wp/cavani/01/tag/insights/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/insights/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:31	37741/37741	---M-Z	200	added ('OK')	application/x-javascript	etag:%22936d-62a192c6-4a384b2f97f26210;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.6	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/js/frontend.min1ed5.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:31	8739/8739	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2238c2-62d798e7-fe2b08ed1306d898;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/jquery.event.move.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/jquery.event.move68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:32	17012/17012	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2242e3-62d798e7-dee9e1f0c179c942;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/juxtapose.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/juxtapose68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:32	49748/49748	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22c25a-62d798e7-4d2b607b3eab53eb;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/lightgallery.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/lightgallery68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:32	4484/4484	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221649-62d798e7-d4e816bf895cefbe;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/headline-animation.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/headline-animation68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:32	39343/39343	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:33%20GMT	https://marketifythemes.net/wp/cavani/01/tag/lifestyle/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/lifestyle/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:32	929/929	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223af-62d798e6-499f9b2aff8bb647;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/countto.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/countto68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:33	7808/7808	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221fc6-62d798e8-fa8c2c0519abd0a8;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/waypoints.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/waypoints68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:33	4187/4187	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221166-62d798e7-73b594c18cfc4ffd;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/jquery-circle-progress.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/jquery-circle-progress68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:33	44063/44063	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22accd-62d798e7-e1d4364cdc059777;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/owl-carousel.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/js/owl-carousel68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:33	41177/41177	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:34%20GMT	https://marketifythemes.net/wp/cavani/01/tag/nft/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/nft/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:34	17395/17395	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225c09-62d79745-5f1f5dd9f8c786c9;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/assets/js/init.js?ver=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/assets/js/init68b3.js	(from https://marketifythemes.net/wp/cavani/01/)
13:29:36	39311/39311	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:34%20GMT	https://marketifythemes.net/wp/cavani/01/tag/relax/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/relax/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:37	39291/39291	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:35%20GMT	https://marketifythemes.net/wp/cavani/01/tag/study/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/study/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:37	40224/40224	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:35%20GMT	https://marketifythemes.net/wp/cavani/01/tag/technology/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/technology/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:37	39315/39315	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:35%20GMT	https://marketifythemes.net/wp/cavani/01/tag/teaching/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/teaching/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:37	41201/41201	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:29:37%20GMT	https://marketifythemes.net/wp/cavani/01/tag/tokens/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/tag/tokens/index.html	(from https://marketifythemes.net/wp/cavani/01/)
13:29:40	92444/92444	---M--	200	added ('OK')	font/woff2	etag:%221691c-62a192c6-32bc51554a8d03a1;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.15.0	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff2	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:29:41	210192/210192	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233510-62a192c6-3b0fbf8a931a4aca;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.15.0	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.eot	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:29:41	113372/113372	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221badc-62a192c6-7e8c99a9ea6610ee;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.15.0	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.woff	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:29:42	210032/210032	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2233470-62a192c6-5c696226baf0c92b;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.15.0	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.ttf	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:29:42	4690/4690	---MCZ	200	added ('OK')	text/css	etag:W/%22166c-62d798e5-926268e90c9f4eb4;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/juxtapose.css?ver=1.0.4	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/juxtapose4b68.css	(from https://marketifythemes.net/wp/cavani/01/)
13:29:42	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-62d79ae0-a1883fed306f5a17;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lg.eot?n1z373	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lgd641.eot	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:43	316720/316720	---M-Z	200	added ('OK')	image/svg+xml	etag:%224d530-62a192c6-e831090fe9299d31;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.15.0	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons5519.svg	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.15.0)
13:29:43	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-62d79ae0-a1883fed306f5a17;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lg.eot?	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lgd41d.eot	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:44	3956/3956	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22f74-62d79ae0-4772441f9742ff8b;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lg.woff?n1z373	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lgd641.woff	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:44	3880/3880	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f28-62d79ae0-27b4783b7a3f3b81;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lg.ttf?n1z373	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lgd641.ttf	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:44	8855/8855	---M-Z	200	added ('OK')	image/svg+xml	etag:%222297-62d79ae0-2146590d50093369;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lg.svg?n1z373	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lg/lgd641.svg	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:45	37999/37999	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2009:29:45%20GMT	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/vimeo-play.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/vimeo-play.png	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:45	37999/37999	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2009:29:46%20GMT	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/video-play.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/video-play.png	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:46	37999/37999	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2009:29:46%20GMT	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/youtube-play.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/youtube-play.png	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:46	37999/37999	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2009:29:47%20GMT	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/loading.gif	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/img/loading.gif	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/lightgallery.css?ver=1.0.4)
13:29:47	37999/37999	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Jul%202022%2009:29:47%20GMT	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/owl.video.play.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/owl.video.play.png	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/owl-carousel.css?ver=1.0.4)
13:29:47	5188/5188	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221444-62d79adf-e75b3cf0d967498d;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontello.eot?37062913	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontelloc7fc.eot	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/fontello.css?ver=1.0.4)
13:29:48	2288/2288	---M--	200	added ('OK')	font/woff2	etag:%228f0-62d79ae0-5aeed49bab00cda2;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontello.woff2?37062913	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontelloc7fc.woff2	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/fontello.css?ver=1.0.4)
13:29:48	2848/2848	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22b20-62d79ae0-3b4b3888002913c0;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontello.woff?37062913	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontelloc7fc.woff	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/fontello.css?ver=1.0.4)
13:29:48	5020/5020	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22139c-62d79adf-e5052964b924e6c8;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontello.ttf?37062913	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontelloc7fc.ttf	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/fontello.css?ver=1.0.4)
13:29:48	897/897	---M-Z	200	added ('OK')	image/svg+xml	etag:%22381-62d79adf-16d7d28fb285421a;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontello.svg?37062913	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/font/fontelloc7fc.svg	(from https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/css/fontello.css?ver=1.0.4)
13:29:49	17588/17588	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2244b4-62d798f7-f69bcfff4aa65a22;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello.eot?65176178	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello4c98.eot	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/fontello.css?ver=ver_1.0.4)
13:29:49	10156/10156	---M--	200	added ('OK')	font/woff2	etag:%2227ac-62d798f8-126b653e4bcee0a4;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello.woff2?65176178	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello4c98.woff2	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/fontello.css?ver=ver_1.0.4)
13:29:49	11824/11824	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222e30-62d798f8-17a8d0d2a9d64f2a;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello.woff?65176178	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello4c98.woff	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/fontello.css?ver=ver_1.0.4)
13:29:50	17420/17420	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22440c-62d798f8-439fa182ccb765db;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello.ttf?65176178	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello4c98.ttf	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/fontello.css?ver=ver_1.0.4)
13:29:50	20009/20009	---M-Z	200	added ('OK')	image/svg+xml	etag:%224e29-62d798f7-3e7d238002eacf3;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello.svg?65176178	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/font/fontello4c98.svg	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/fontello.css?ver=ver_1.0.4)
13:29:50	1710/1710	---MCZ	200	added ('OK')	text/css	etag:W/%2284f-62d798f8-e4d86b48a80c52dc;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/import/wp-core.css	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/import/wp-core.css	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/style.css?ver=ver_1.0.4)
13:29:50	2579/2579	---MCZ	200	added ('OK')	text/css	etag:W/%22d08-62d798f8-497a61d10dd09a30;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/import/theme-base.css	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/import/theme-base.css	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/style.css?ver=ver_1.0.4)
13:29:51	29870/29870	---MCZ	200	added ('OK')	text/css	etag:W/%228f8a-62d798f8-9f9d1637fae0f719;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/import/widgets.css	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/import/widgets.css	(from https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/style.css?ver=ver_1.0.4)
13:29:51	15126/15126	---MCZ	200	added ('OK')	text/css	etag:W/%223dc3-62a37c77-2c36a948052be319;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-137.css?ver=1654881399	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-137e77c.css	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:51	26901/26901	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:29:52%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/137	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/137.json	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:52	2424/2424	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:29:53%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fabout%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embedbbbe.json	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:29:53%20GMT	https://marketifythemes.net/wp/cavani/01/?p=137	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/index60d6.html	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:52	2482/2482	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:29:53%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fabout%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed9589	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:52	609/609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22261-62d79757-18d1e8ebe704ff50;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/svg/right-arrow-2.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/svg/right-arrow-2.svg	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:53	6408/6408	---M--	200	added ('OK')	image/png	etag:%221908-6298a7ca-c910d89e2a0a63b3;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/1.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/1.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:53	8097/8097	---M--	200	added ('OK')	image/png	etag:%221fa1-6298a7cb-d7fc17456e391047;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/2.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/2.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:53	6247/6247	---M--	200	added ('OK')	image/png	etag:%221867-6298a7cc-64c7170c72763941;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/3.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/3.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:53	7802/7802	---M--	200	added ('OK')	image/png	etag:%221e7a-6298a7ce-c6fb35e09cb99244;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/4.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/4.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:54	6440/6440	---M--	200	added ('OK')	image/png	etag:%221928-6298a7cf-d87b73f1a2bbf03e;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:54	9979/9979	---M--	200	added ('OK')	image/png	etag:%2226fb-62a1e082-cb72a68b4a540e46;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/6.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/6.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:55	9315/9315	---M--	200	added ('OK')	image/png	etag:%222463-62a1e081-996ab3a7903e7014;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/7.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/7.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:55	6907/6907	---M--	200	added ('OK')	image/png	etag:%221afb-62a1e080-8260366b43b7ebc;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/8.png	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/8.png	(from https://marketifythemes.net/wp/cavani/01/about/)
13:29:55	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262e11a7f-4d7%22	https://marketifythemes.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://marketifythemes.net/wp/cavani/01/about/)
